,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
47,prerank,MSigDB_Hallmark_2020__Myc Targets V1,0.5120098085027771,1.6327349447094228,0.0,0.018260726536831064,0.506,65/173,21.74%,PSMC4;MRPS18B;EIF3D;PSMD3;VDAC3;PSMD8;CCT7;LDHA;STARD7;PSMB3;C1QBP;TCP1;PSMA6;KARS1;PSMA7;CYC1;PCBP1;PSMA1;COPS5;PGK1;EIF4H;EIF2S1;RRP9;EIF3B;CCT5;PSMD7;PSMD14;TRIM28;RNPS1;SLC25A3;IFRD1;EIF2S2;UBE2L3;PSMB2;RUVBL2;PSMC6;CCT4;EIF4E;AIMP2;PA2G4;BUB3;PSMA2;PRDX3;U2AF1;ACP1;APEX1;TUFM;EPRS1;ODC1;SRM;PHB2;PSMA4;ILF2;TOMM70;AP3S1;HNRNPD;CCT2;G3BP1;PPM1G;MRPL9;SNRPD1;CNBP;HSPD1;EXOSC7;PRPF31
48,prerank,KEGG_2021_Human__Kaposi sarcoma-associated herpesvirus infection,0.517126949743021,1.625020467976096,0.0,0.019842432824588994,0.534,36/139,12.63%,IRF7;MAP2K2;TRADD;BAK1;IRF9;STAT1;TNFRSF1A;STAT2;EIF2AK2;CDKN1A;GABARAP;IFNGR1;RELA;CCR5;GNB2;CASP3;BAX;TICAM1;UBB;GABARAPL1;PTGS2;UBC;CCR1;CYCS;FAS;MAPKAPK2;IFNAR2;NFKBIA;ATG3;GNB1;TLR3;BECN1;ICAM1;CXCL3;TRAF2;MAP2K1
49,prerank,MSigDB_Hallmark_2020__Coagulation,0.5515150271541697,1.6164646853738602,0.0012106537530266344,0.021760580884734454,0.578,30/85,20.32%,C2;TIMP1;C1QA;CTSB;SIRT2;F2RL2;LGMN;CFB;GNB2;THBS1;SERPINE1;C1S;GSN;MMP9;MAFF;LAMP2;CSRP1;CTSE;SERPING1;F3;PLAU;GDA;CTSH;MMP14;LTA4H;RAPGEF3;CASP9;CLU;P2RY1;ANXA1
50,prerank,KEGG_2021_Human__Leishmaniasis,0.5702498850184781,1.6111747669964722,0.0026246719160104987,0.022739851235398546,0.605,21/58,18.65%,STAT1;NFKBIB;NCF4;PTPN6;HLA-DQA2;IFNGR1;RELA;NCF2;IFNGR2;IRAK1;MYD88;PTGS2;TGFB1;TLR2;NFKBIA;MARCKSL1;NOS2;CYBA;JAK2;IL12A;IL10
51,prerank,KEGG_2021_Human__Osteoclast differentiation,0.5436853575391415,1.6068592480801611,0.0,0.023619035744546234,0.618,24/88,12.63%,IRF9;STAT1;TNFRSF1A;STAT2;NCF4;LILRA6;SQSTM1;IFNGR1;RELA;CSF1;NCF2;SPI1;SOCS3;IFNGR2;BTK;ACP5;SOCS1;TGFB1;FCGR2B;IFNAR2;NFKBIA;LILRB2;TRAF2;MAP2K1
52,prerank,MSigDB_Hallmark_2020__Oxidative Phosphorylation,0.4977044681055212,1.595216019200396,0.0,0.02735960885186385,0.674,52/174,19.06%,VDAC3;LDHA;ACO2;OXA1L;CPT1A;SDHC;GRPEL1;CYC1;UQCRC1;HADHA;MDH2;TCIRG1;NDUFS4;SDHB;BAX;SLC25A3;PDK4;ATP6V1F;DLST;SUCLA2;TIMM10;NDUFS3;CYCS;SURF1;ATP6V0E1;MRPS30;PDHB;HSPA9;VDAC2;MRPS12;IMMT;PRDX3;NDUFA7;PMPCA;ECH1;ATP6V1G1;POR;GPI;MRPS11;FH;FDX1;HCCS;PHB2;ALAS1;SLC25A5;DLD;ATP6V0B;NDUFS8;TOMM70;TIMM50;CS;ATP6AP1
54,prerank,MSigDB_Hallmark_2020__p53 Pathway,0.4958914039665713,1.5909149444226969,0.0,0.028127304340233715,0.686,52/170,18.68%,TAP1;TRIB3;TRAFD1;CCND3;BAK1;CDKN1A;DDIT4;HMOX1;NUPR1;PRKAB1;CASP1;UPP1;ZBTB16;DDIT3;SLC3A2;AEN;IRAK1;HDAC3;RPS27L;SLC7A11;BAX;SOCS1;MXD1;PTPRE;DNTTIP2;SERTAD3;TGFB1;CGRRF1;FAS;JAG2;ATF3;PLXNB2;RHBDF2;OSGIN1;PLK2;IFI30;PDGFA;VAMP8;NUDT15;PROCR;PRMT2;RALGDS;FDXR;GM2A;PPP1R15A;PLK3;IER3;BLCAP;SPHK1;ADA;STOM;TRIAP1
55,prerank,KEGG_2021_Human__Hepatitis B,0.516047369616079,1.5889556975494254,0.0011682242990654205,0.02824198006974835,0.699,23/117,11.00%,IRF7;MAP2K2;VDAC3;STAT1;DDX58;STAT2;CDKN1A;CREB3;RELA;IFIH1;CASP3;IRAK1;BAX;MAP2K3;TICAM1;MYD88;CYCS;TGFB1;FAS;MMP9;TLR2;NFKBIA;TLR3
56,prerank,KEGG_2021_Human__Viral protein interaction with cytokine and cytokine receptor,0.5486337676763233,1.5885911176873857,0.0012468827930174563,0.027759993371647224,0.702,28/64,19.49%,LTBR;CCL19;TNFRSF1A;CXCL10;CCL8;CCL22;CCL7;CXCL11;IL10RA;CSF1;CCR5;CCL2;CCL3L3;CCR1;IL10RB;CXCR2;CXCL3;CXCR1;PF4V1;ACKR3;CCL4L2;IL20RB;CCL24;CCL5;IL10;TNFSF10;CCL13;CXCR3
57,prerank,KEGG_2021_Human__Human immunodeficiency virus 1 infection,0.4925213406138574,1.5574339757185467,0.0,0.038700903692467606,0.808,43/147,19.44%,MAP2K2;BST2;TAP1;TRADD;BAK1;SAMHD1;TNFRSF1A;CFL1;CGAS;CALR;RELA;TAP2;CCR5;GNB2;AP1S1;CASP3;IRAK1;BAX;MAP2K3;TRIM5;MYD88;B2M;PDIA3;CYCS;FAS;TLR2;ELOC;NFKBIA;GNB1;TRAF2;MAP2K1;LIMK1;IKBKB;GNAI2;GNG11;ELOB;FASLG;TRAF5;GNAI3;RIPK1;CFL2;CASP9;RNF7
58,prerank,KEGG_2021_Human__Phagosome,0.5145875093691402,1.5524102144287137,0.0023228803716608595,0.04033631216017079,0.827,39/100,20.92%,TAP1;CTSS;NCF4;STX18;HLA-DQA2;CALR;TAP2;CD14;NCF2;ACTG1;TCIRG1;MSR1;ATP6V0D1;ATP6V1F;THBS1;RAB5C;FCGR2B;HGS;ATP6V0E1;TLR2;ATP6V1B2;CTSL;LAMP2;TUBA4A;LAMP1;RAB7A;TUBA1C;FCAR;M6PR;ATP6V1G1;RAB5A;CYBA;SCARB1;ATP6V0B;ATP6AP1;DYNC2H1;HLA-DRA;ATP6V1C1;STX7
60,prerank,KEGG_2021_Human__Arachidonic acid metabolism,0.6202655334391994,1.5362899677465651,0.023289665211062592,0.04689371285674473,0.877,14/27,21.38%,PLA2G5;HPGDS;PLA2G2A;PLA2G2D;PTGS2;GPX1;CYP2E1;PTGES2;PLAAT3;PTGES;LTA4H;PLA2G4A;PTGS1;PRXL2B
6,prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.5316712255431314,-2.0046141532781214,0.0,0.010670776891839819,0.006,26/105,11.11%,PRKAR2B;ZMIZ1;INSIG1;TFPI;PPARG;ATP2B4;CDON;NRP1;CDK13;DDAH1;ADD3;VAV2;ATXN1;FZD2;YTHDC1;PRDM2;PIK3CD;SNAI2;SIPA1L1;ATRN;CDKN1B;TJP1;VLDLR;BCKDHB;BMPR1A;ATP2C1
